"","Region","Zone","Type","Year","Season","Month","Day","Hour","Latitude","Longitude","Altitude","t2m","ws","wd","tp","blh","ssr","CVD60","no2","o3","so2","co","pm10","pm2.5"
"2699","West Midlands","Greater London Urban Area","Background Urban","1985","Summer","03","16","07",53.7682742303157,0.975435366556367,56.2112053620473,281.217044027924,6.83036480339837,343.736299535249,0.00209862910608186,640.245989110254,-26211.9169373007,0.157545472555689,76.3420577937183,17.7387518692871,13.8033996258011,1.44202480507022,36.4759425909564,18.6383389162953
"2700","North West","Greater Manchester Urban Area","Traffic Urban","1987","Summer","08","21","20",54.1495919223076,-4.25373123674962,-70.8322320013208,288.809399217838,2.89026231534959,149.551209614159,-0.000409681259197789,274.99380114848,6401034.80988282,0.138180610698492,76.3461961465361,17.7283797094248,13.822100223983,1.44268090112791,36.4734648103607,18.6396763244256
"2701","North West","Eastern","Background Urban","1988","Summer","03","17","06",52.6620491681518,-0.66870799666165,170.796293728577,276.734158955195,1.99722071175563,361.53969594052,0.00128381919177311,495.008653615294,-29131.8751745732,0.150712472398994,76.3874252412329,17.7554020177703,13.8075090356371,1.44269983300658,36.4776197338047,18.6419569145408
"2702","Greater London Authority","South East","Traffic Urban","2000","Spring","03","22","09",53.4308223986793,-1.45187554319378,-20.2257366348926,278.051152796518,1.88922804868711,127.724968080533,-0.000829179410776189,48.363316402309,791749.297761,0.112676362673345,61.0887728681453,17.7638758774477,14.0326152584943,0.181076342257144,35.1523546039451,26.5151514207503
"2703","South East","Tyneside","Background Urban","1991","Spring","05","18","17",53.022603584191,-1.62158103445707,9.55746138309986,290.612537859073,5.44706925178272,202.311797206963,0.000421461913361289,1318.50645279099,5820476.82408164,0.151663577307447,76.2908990134601,17.7775336079142,13.83526627004,1.44337407853068,36.4375859687945,18.6421141725683
"2704","West Midlands","Greater London Urban Area","Background Urban","1990","Fall","04","04","23",51.460444055714,-1.86241092915414,25.703561128066,278.66188168052,3.28233579818043,320.775508530314,0.00261455102327742,-34.5502853258795,-2942500.75907998,0.138254646985443,79.73752363753,21.2385169083569,18.291212409966,1.55461185059821,36.4821658818514,18.6410338300233
"2705","Greater London Authority","Coventry/Bedworth","Background Urban","1986","Winter","03","28","17",53.9991521642047,0.10291001241279,-53.3582684553835,279.324297258348,10.0292642930276,232.126918747478,0.00143645845902567,1630.2741579608,3449825.58314914,0.277271460220378,76.492021056516,17.7325839368226,13.7987184780809,1.4417016075283,36.4649832798708,18.6420665137247
"2706","North East","Eastern","Industrial Suburban","1981","Winter","02","18","05",51.5823673428014,-2.43983328368947,-90.8507481281605,272.227124012435,2.39256046045906,100.315094577567,-0.000500192887445488,424.805913312397,-3828732.57406482,0.262008047678774,-35861.7062354739,24.5405217463839,158.398794720378,1.73186307008533,33.4867807891713,18.7197248245059
"2707","Greater London Authority","East Midlands","Traffic Urban","1991","Summer","05","26","16",54.9448626687402,0.00514026669680478,-78.9808439248243,286.189257054476,1.31766172029837,-95.5045517001075,-8.04962968495841e-06,1413.08427191731,3783397.39726602,0.150229140443322,76.3671239887344,17.7585840968163,13.8063205248182,1.44193546978408,36.4758641093895,18.6362332554936
"2708","North East","Kingston upon Hull","Traffic Urban","1989","Fall","02","02","19",54.0557344073416,-1.09269322581316,185.982412730696,277.898719460354,6.38085398266718,225.039129066455,0.0128616589391297,697.282435564775,-17164925.950135,0.151692679828452,-1462.59921871383,20.0914605046044,20.670856816741,1.27208504214921,35.2573392251585,18.639836399695
"2709","Yorkshire and The Humber","Tyneside","Background Urban","1997","Winter","06","17","06",52.7673783718412,-0.910541862463473,47.8096198027147,286.391766894158,1.99447239083147,95.6050996863363,0.00110517354326526,-56.0963179780869,71311.095272967,0.129573543589411,46.2762888492335,21.185186854827,25.5792648714006,0.201029054911673,39.0314595191538,18.6408299580114
"2710","West Midlands","South West","Background Urban","1997","Winter","03","01","08",53.2151980228564,-1.19590354808386,-91.7854399793744,280.819083468746,9.26723672265544,217.653423823709,3.97071436578722e-05,1011.31457232314,1425624.19649603,0.180459176294325,60.9690566561431,12.9170579263022,10.8921467636405,1.66571492493088,42.3092506095033,18.6457390137783
"2711","North West","South East","Background Rural","1986","Spring","12","08","14",51.3365727964096,-1.50772420400963,-7.89351259382555,284.524579670972,9.87698523443106,166.957308580468,0.00029541390669842,909.597851813347,1858910.6510095,0.125462610270153,76.34371175636,69.9656409219535,13.8251734943745,1.44382146262882,36.4900215192893,18.6365846533809
"2712","West Midlands","West Midlands Urban Area","Background Urban","1994","Spring","07","02","01",53.5389787924879,-1.92297789930246,-195.852152861304,283.126001597244,6.50977424422585,215.483811451243,0.00373914354120779,680.87084606851,7314823.91575528,0.132563052589051,60.7820748175306,23.9481711663957,0.823393706839999,0.149847135111399,32.3139712517809,18.6466889702689
"2713","Greater London Authority","West Midlands","Background Rural","1996","Summer","06","06","12",53.9810589554552,-3.16078259825114,187.739963161072,293.666900217575,2.54391191598337,164.59439520238,0.000423145818516734,1146.15819650676,7111650.78103857,0.138808079367899,62.8764762002206,17.7469217113798,12.7649403865018,1.86076898380284,33.488136278945,18.3659280376318
"2714","Yorkshire and The Humber","Southend Urban Area","Traffic Urban","1997","Summer","09","06","00",50.8616112541827,0.0489587787535506,13.4542763529395,283.095575795307,0.806077279788745,273.209267304361,-0.000345493837551298,-32.6568774442101,5840731.86873399,0.175464683639368,87.3307995838436,18.2874681480571,15.4451210050077,1.63469145289673,29.5242386604546,18.6434652265939
"2715","West Midlands","South West","Background Urban","2000","Spring","05","22","05",53.6647698432515,-1.42640679284491,29.9058404831674,280.084565453112,2.23029155248998,263.295587879519,0.00460535771000607,-55.8496014402429,22397.0581642754,0.170141604038066,19.7140384612513,66.501874128259,5.17462621305744,0.283277684500037,28.3381580602258,18.645292709666
"2716","North West","West Midlands Urban Area","Background Urban","1986","Winter","07","13","08",52.7818976806079,-0.937564091482586,-27.8328809730728,286.408575888275,2.14169374099836,279.511018285778,-0.000347761302574214,719.613674073807,1441483.70306294,0.177446235605371,76.3549755387768,17.7407529703862,13.8145923726126,1.44105031728165,36.4718250095061,18.6365186448822
"2717","South East","Greater London Urban Area","Background Rural","1982","Winter","01","12","05",52.1241776566246,-1.38480166571008,125.360347160201,276.009315357044,5.32495659528711,59.2803669012839,-0.000782258293033531,209.203156402239,-74016.5467763004,0.327816727145913,78.333350767954,33.3809105812432,22.4271188191003,1.27350701974921,35.6293319053245,18.6447460391462
"2718","Greater London Authority","Southampton Urban Area","Traffic Urban","1990","Spring","02","25","15",51.406499208393,-2.16202660042707,-7.36287970876135,283.426601057417,15.3836792826317,238.580607852456,-0.0022913450067818,1775.26968193855,6335503.47986376,0.134576293608576,72.4839332105707,18.1612372680395,4.85401301277629,1.13154654387287,34.5564880233375,18.6457825825132
"2719","South West","West Midlands Urban Area","Traffic Urban","2000","Summer","11","07","03",50.2008711246492,-0.533610912350497,117.254528562244,277.600479130243,0.0987386669840927,277.117075627435,-0.000257146848624526,173.208503810681,933317.80518606,0.287578968255123,76.3515552882362,17.7273369628789,13.8476898303199,1.37537713455636,36.5899033844101,18.6441904172289
"2720","West Midlands","Greater London Urban Area","Traffic Urban","1984","Summer","07","05","02",51.4203649041758,-0.000701520292414548,23.3935208876315,287.005545788711,1.76472668907751,298.574894087012,-7.30925972941591e-05,4.99631958044891,4232068.12180435,0.152350293257142,84.4251930190633,17.7365834887773,24.3446531682521,2.5445095946738,36.4846317872579,18.6466804884573
"2721","Greater London Authority","Birkenhead Urban Area","Background Urban","1988","Summer","12","15","20",51.1764256506535,-2.11694976472983,99.4649846169087,278.569681661123,1.92347037017316,277.131500266259,-0.00238929862108936,105.21365886769,3630041.82589386,0.168963229406542,76.2936665827968,17.7585712002326,13.7953010101337,1.4407212352135,36.4952885002404,18.6354655306639
"2722","North West","Greater London Urban Area","Background Urban","1997","Spring","09","23","12",52.9281678988893,0.210933323039409,112.657475418256,288.934953760671,5.24194138451837,108.619023730277,-0.000278013175414122,706.657338732151,5550598.47546646,0.17197629817812,49.0113186277758,19.2528744267447,7.91222118057349,0.0734257867732819,14.65703045887,18.6357135336423
"2723","Greater London Authority","Bristol Urban Area","Traffic Urban","1993","Winter","10","06","23",51.7625679956857,1.35828474725846,53.0196995234573,280.651644932879,3.77050424015457,174.883537403068,0.00147960789460469,203.454089131882,5784649.75114615,0.0890891532511387,76.3498190177073,17.7642672038379,13.8222958878113,1.36727122082509,37.7768309533847,18.6398064308346
"2724","Greater London Authority","South West","Background Urban","1999","Fall","03","07","13",50.5635318530109,-2.74318242374929,55.4606755024058,286.142569814233,9.42909117517008,293.329407720739,-0.00057909622162571,1184.66914438364,4184475.74687794,0.143912069959459,18.8301242697317,56.7069638043299,6.67201051943969,0.591639131809453,10.4357126226727,15.0557278775712
"2725","Greater London Authority","Yorkshire & Humberside","Background Urban","1987","Fall","10","16","06",53.2117877523788,-1.48174546703318,-58.2884886410146,283.335110745188,10.9441965394605,209.914593529058,-1.25150620439829e-05,1145.3668281283,61187.3413664717,0.167198214269273,76.3153550163014,17.7753380626882,13.8060175589017,1.44176827957061,36.4608202976472,18.6416603884953
"2726","West Midlands","Yorkshire & Humberside","Background Urban","1998","Summer","04","22","05",51.4395480834803,0.128865368024856,138.648930088968,279.497622390967,4.71115867030647,170.100030460667,0.0011881107448553,487.866906274118,-93839.1157183908,0.146624696274628,38.0592032629315,38.0947333893924,35.2297464731174,1.44226015468477,35.3098649241148,18.6404718508772
"2727","North East","South East","Traffic Urban","1981","Fall","12","04","17",50.9692717430338,-3.90416297827897,175.272557620102,275.3522998322,1.16342217746005,313.775154097226,0.00225951178829747,292.330209408499,-1969997.73564877,0.202640841879766,76.3993958821793,17.7585549920804,13.8073093012487,1.44104751193818,36.4730224498392,18.6342427762416
"2728","North West","North West & Merseyside","Background Urban","1982","Summer","03","31","00",53.2992397631208,-0.221115743823722,145.829720178947,275.172278856021,3.55637072318648,66.669099025789,-0.000709489198453523,565.133056243116,6684198.08122618,0.161711210855538,76.3951676461209,17.7406004403967,13.8135671569034,1.44089328435246,36.4765879309238,18.6375813450076
"2729","Greater London Authority","East Midlands","Traffic Urban","1986","Summer","02","14","09",52.958353948363,0.875563107992998,-31.2952627636451,271.241864814884,6.81974137062234,90.0144002039051,0.000696071344060857,501.927770147659,-172907.601378598,0.207796826932927,76.3643671933425,17.7377269656506,13.8029309796658,1.4414761785006,36.4712439146977,18.6414323717884
"2730","East Midlands","Liverpool Urban Area","Background Urban","1995","Winter","05","14","05",54.3297432867003,-2.77049734137471,277.435311650686,285.156097915932,8.02430598833288,279.603839299478,0.000164737573968525,827.678602586358,157395.438659147,0.190821820598345,34.903278776727,59.8444056138467,17.8451815570654,-0.0136641170967344,39.4272597504322,18.6413400596967
"2731","Yorkshire and The Humber","Greater London Urban Area","Background Urban","1985","Spring","09","05","23",52.6608850431152,-1.15097683564302,125.921232701379,283.585665840235,5.83091603750663,299.030610691952,1.56125569595257e-05,529.920023638658,4044404.42602635,0.0841659131440364,76.3524062617657,17.7387336807446,13.8033993696719,1.44202484731305,36.475943788385,18.637633287384
"2732","North West","Greater London Urban Area","Traffic Urban","1986","Fall","02","09","04",55.0124080104349,-3.23512419285133,98.2744831201572,267.263973390143,1.81088008832005,391.353674541844,0.000288871584867724,-48.8682555063082,8.17199745471724,0.187046135334681,87.7748621312808,17.7565165559269,13.808561025836,1.44164135615513,36.4748299742842,18.6368757850421
"2733","North East","Greater London Urban Area","Background Urban","1994","Fall","12","25","00",51.7322705388616,-2.1202152343547,40.6289402896242,284.539832604926,8.90658934409351,226.322868383065,-0.000417104936440983,983.300988359518,1619727.38271047,0.180490468366755,85.4886603111659,33.6441820100555,10.5603778707328,1.35723223967903,41.2032592298528,18.6507922341978
"2734","South West","Yorkshire & Humberside","Industrial Urban","1987","Fall","03","02","20",52.54567224964,-1.30245685010634,15.7485564380905,276.096678388591,9.94677058657619,300.22323458778,0.0014639281435775,827.743912997898,-1869075.44283548,0.184927511706847,76.1133173177502,17.7365912896635,13.8117002730362,1.44171739592087,36.4552985299457,18.6582979913819
"2735","West Midlands","Greater London Urban Area","Background Rural","1991","Summer","03","20","20",51.088424120154,-0.515318816649334,10.6736517153509,282.755931828019,6.21133846018506,241.908837940844,-0.000237686876035275,668.005321891986,5071754.02925038,0.179566257071946,81.1646191699431,43.8420594537818,22.4271198914956,1.27350706261405,35.6293325248405,18.5864319702066
"2736","East Midlands","South West","Background Urban","1990","Summer","12","18","21",51.5782208069573,-2.41631044765473,59.9107617311376,283.733770391229,8.58291477986772,46.1212343088597,-0.00253713207175835,792.667871266312,3167177.04446971,0.164160459777778,76.4095150856081,17.7733140184522,13.8126090333838,1.44277920163401,36.4843947617941,18.6398631864921
"2737","South West","Sheffield Urban Area","Background Rural","1984","Spring","09","17","15",52.2658413155063,-0.67198612880397,55.9801982371685,288.922684697999,6.0020005972924,261.70431837802,-0.000114108654488522,1286.31765243189,2812062.91199277,0.224884921489278,51.9680775622879,14.3384627830862,13.1429995149577,0.729503520898095,38.7768991768707,18.6480863122647
"2738","North West","West Midlands Urban Area","Traffic Urban","1988","Spring","08","03","23",51.8121218969542,-0.855669010501546,101.255860085498,289.50811102577,4.7616317213853,258.561297271173,-1.14077754716831e-05,417.95017110532,4646977.37786828,0.252695283409054,76.3038413051582,17.7154661383873,13.8070206719195,1.44285472657677,36.475803528806,18.6416589211891
"2739","West Midlands","North East","Background Urban","1993","Summer","02","14","02",51.8211002469026,-3.69799881754923,-11.5491576693614,279.342595426523,3.97239286917562,142.238442384314,0.000206316326515555,562.47511224513,925222.440663325,0.230254868218717,76.3233983480899,17.7398654488462,-0.888475315599301,1.44135980865643,36.4788445371238,18.6404750198139
"2740","Greater London Authority","North West & Merseyside","Background Urban","1981","Spring","06","13","03",52.2513255767161,-0.535165864361858,-85.4663602212371,286.385477516833,5.60653627734454,182.400756277027,0.00112540129696375,488.342400097673,2018957.41922675,0.173871949571933,76.3284726788298,17.759075896031,13.8158302305089,1.44170897309857,36.4739718766032,18.6374784819428
"2741","Greater London Authority","Teesside Urban Area","Background Urban","1985","Spring","02","01","23",54.0723592422665,-0.317807790678161,92.958421384711,272.655646048598,8.45634413147711,268.216990773783,0.00220638878642398,796.997597222705,-912789.408835909,0.153041279605583,70.5937677149562,23.5931047068639,0.0528562104725037,1.28136736832473,33.5821533514018,18.640767778874
"2742","North West","West Midlands Urban Area","Background Urban","1982","Fall","04","11","23",50.8312643201343,-0.0780332024177981,143.940917905995,282.317874468251,5.96018838829881,325.968572311072,0.00123520485150316,691.639739471023,1762757.21256851,0.280128547007185,76.3415971246192,17.7281354729967,13.7994861611286,1.4418146316827,36.4924904695954,18.6375570815898
"2743","Greater London Authority","Coventry/Bedworth","Background Urban","1987","Fall","05","06","07",52.4720729074299,-0.31299007213653,148.164103783596,280.549867406132,4.46508539703861,137.009398532685,0.000417792223202871,331.348135838123,368761.790874161,0.190184686418849,76.156743148983,17.7712598355569,13.816297226315,1.44252980295917,36.4903352253589,18.6416603298431
"2744","Greater London Authority","Yorkshire & Humberside","Background Urban","1982","Spring","03","02","15",53.3727974264913,-1.11517874904733,-58.2225358910753,284.610236900945,13.4902108856929,255.665913206136,0.000396827873465125,928.986662562969,1980656.09909088,0.230016483626245,76.3900913769544,17.751608670517,13.7909532586002,1.44112108613603,36.4785700600186,18.6436213430855
"2745","North East","West Midlands","Background Urban","1987","Fall","08","12","14",51.4525252674612,-1.901296729679,48.0867480491265,283.103760939858,3.70529092307605,210.329309955959,-0.00294280727034824,1474.75033049334,7536605.70517687,0.224653154936391,76.339775367798,17.7313468324326,13.8294603788115,1.44383303714623,36.4624492325243,18.6416445084553
"2746","Greater London Authority","Kingston upon Hull","Background Urban","2000","Spring","03","25","11",52.4818530401617,-1.02850760780522,186.181571017246,278.9208951327,4.48746969238265,215.733911921515,0.00397017116570131,1058.71181612641,-11375113.7223901,0.129666055070265,-2716.08305744122,29.5909699888873,23.054750311945,0.839844104425479,31.6363859212982,19.1640746752417
"2747","South East","South East","Background Urban","1996","Spring","09","24","07",51.8586424534277,-0.258580826193713,123.906474593037,283.629856697944,-0.0797567131890724,236.385302585829,-0.000277741451920523,-105.57677136058,61195.6828457607,0.231101387394012,76.3268579885188,17.7297679635286,13.821911736688,1.45997238170324,36.4897673273508,18.6408835797051
"2748","Yorkshire and The Humber","Coventry/Bedworth","Background Urban","1983","Fall","02","07","02",52.5329502843458,-2.54919696915886,40.1392752528473,274.432834709224,9.01661969795694,61.528997650078,0.000370451551483399,1079.50240824079,1944606.23184162,0.215196106312343,76.3760572548464,17.7490898365051,13.7989978610957,1.43920751308851,36.4437760923269,18.6440040446119
"2749","South East","West Midlands Urban Area","Background Urban","1998","Summer","10","18","21",53.867932793175,-0.0703029486999949,171.781775638699,276.764543844069,1.64658308893464,244.404050859962,-0.00411215755564842,39.2879460354476,5725582.64854521,0.228560155129176,66.541548293762,21.6024121175428,28.0041175362505,0.907651532876978,25.9643810542249,17.9468638143045
"2750","North West","Greater London Urban Area","Background Rural","1999","Summer","08","12","14",50.8578956841525,-0.855738173844248,6.83649096168658,288.359510022739,1.75632282912825,143.365251776209,-0.00137424068986316,1683.50739625814,9832952.3059832,0.171081572684298,81.3843225881719,43.9583491323236,22.4271195426562,1.27350697444839,35.629332325311,18.6441457215272
"2751","North West","Greater London Urban Area","Traffic Urban","1988","Fall","09","17","09",52.2647925944505,-2.02597390720732,192.850042727383,284.840574398273,2.91725512629019,309.952145881149,-0.00399636697634395,609.877745701087,2178046.57352338,0.18072140536722,76.3495372364411,17.7560254105899,13.8140155952977,1.44154191889725,36.4783209399779,18.6416659085971
"2752","Greater London Authority","Greater London Urban Area","Background Urban","1995","Winter","05","06","07",53.6470441526671,-0.648045555479443,84.8577915541551,280.410847527119,1.52277907048215,-33.3884869631737,0.000873137900601062,308.988090801716,177913.40472702,0.220540777827616,47.8577020629127,19.8722220006953,16.3170126910423,0.521295985055278,38.5220521925032,18.6445238184642
"2753","North East","Greater London Urban Area","Industrial Suburban","1985","Spring","04","16","23",51.2860293032145,-1.00566662300505,-135.469133291452,279.540026909787,0.829123397631534,243.999819255058,-0.000416423778891244,-84.0633344846557,10222230.1307044,0.156695781242483,82.0677616091615,16.5646615052729,15.7265318938518,1.37215029172418,40.2894642562009,18.7347825192063
"2754","Yorkshire and The Humber","Greater London Urban Area","Background Rural","1989","Spring","12","07","12",51.3335548598516,-1.29439619487649,68.2764709344937,278.662824239685,4.28686443586682,222.794708288227,-6.63563406184875e-05,287.754313696882,1286482.3136509,0.198115951457128,79.7723554722474,38.4710411495517,15.687152445503,1.27350705642368,35.6293336999128,18.6442764612107
"2755","South East","East Midlands","Traffic Urban","1989","Spring","01","04","20",53.4293987171416,-1.0730534333983,1.69756653490585,280.942699705409,9.11357744492656,248.200766292266,-0.000673343022402348,900.785417106734,1681192.76664242,0.260781465164382,76.3535762790057,17.7645578003071,13.8348749714265,1.44103197301907,36.4951770323191,18.6423341953218
"2756","East Midlands","Kingston upon Hull","Background Urban","1999","Spring","07","23","09",52.0440627808541,-0.392794641577485,266.753805911139,289.509006823928,4.58917770962705,307.69998548585,0.00479438139581555,662.120711512149,-5263108.52132844,0.13513634575591,-2956.22699308737,67.9731456735684,16.9560736558591,0.563560098951292,35.5419486467202,18.6509116652712
"2757","North East","Greater London Urban Area","Background Urban","1995","Summer","03","02","12",51.9897214589398,-2.20229805207652,30.2561193174593,281.392821689699,7.88690970964011,247.095336105718,0.00122115222271255,1193.89276052919,1942792.9828259,0.211513655385973,70.2521200334375,24.212594645179,24.2778282728765,1.33073151257417,26.59483729709,18.6362850979601
"2758","East of England","Greater London Urban Area","Background Urban","1988","Summer","06","16","08",52.1788848201857,-1.80061680720931,57.7294513267301,285.502329073032,2.80833083661771,52.4220756745752,0.000437838090949932,562.856332147152,926656.422185365,0.185241313243241,81.6094276252858,17.7504620473705,13.8056054883906,1.44166117445556,36.4770248383974,18.6432172678088
"2759","Yorkshire and The Humber","South West","Background Urban","1996","Spring","09","09","05",49.7896188465718,0.354314320193437,91.5118962471666,286.644326858531,5.90673419434355,47.5956527196223,-0.00042216020388493,402.51659738471,-14857.2113060046,0.172756242560425,76.31651978189,17.7508299687661,13.8129567526633,1.48402950492575,36.4768386036804,18.6370418503198
"2760","East of England","Coventry/Bedworth","Traffic Urban","1986","Summer","07","24","19",51.7118768666885,0.335127391031236,91.078419207446,292.164627201857,7.24332627682207,261.132220509253,-0.000325242181281094,900.756302502907,6422693.41771356,0.106500365315034,413.212240405815,29.5563243219911,15.6165505494513,0.842861246907467,36.5034895229743,18.6350327364533
"2761","South East","Teesside Urban Area","Background Suburban","2000","Winter","11","16","22",51.5496479559863,0.702921915599763,136.411256314899,280.936224723222,5.59236129221008,274.636671621062,-0.00408847936686401,316.224748605271,3732685.62733236,0.170256967844026,42.1245733637115,31.2975356352502,33.5422365789679,0.519462698328088,24.3465646381551,15.1132803096105
"2762","North West","North West & Merseyside","Traffic Urban","1987","Summer","04","24","10",52.3119851584871,0.82196661482925,-87.5554105495442,278.328634430964,2.57622398553556,89.9225288412774,-0.00173026438207872,1310.73710815485,3867787.81828935,0.214410466320384,76.3549433184555,17.7780111311453,13.8037473769727,1.44075002188427,36.4825409302544,18.6396932732144
"2763","East Midlands","North West & Merseyside","Background Urban","1991","Spring","06","12","11",52.6683618486439,-1.20291954959619,89.3759653065383,287.300601318043,11.1991499698747,230.704172086593,0.00452230534478941,1563.44419672324,1128843.56358669,0.149840183129222,76.3374088883095,17.7306824602772,13.7975934615371,1.44215257791558,36.4689694055374,18.6355217247215
"2764","East Midlands","West Midlands Urban Area","Background Urban","1992","Spring","06","31","16",51.4069742249322,-1.45346155281411,166.178351786691,296.022158247391,1.5418547577199,99.9071183599252,0.00135801611612816,1155.69436031616,4946672.37179751,0.135593431785761,59.5600810253374,32.0994120158126,6.01943670919781,1.22976932594303,26.3413141650158,18.6220751555393
"2765","Greater London Authority","Coventry/Bedworth","Background Urban","1990","Winter","09","19","17",52.1913105674373,-1.34976128847501,2.31356316121915,283.244973563981,8.24074114434067,288.058284460966,0.00053662040774347,1383.18275299822,2061056.12177869,0.222208063002687,75.930700681933,17.7183740490672,13.8430964943709,1.44019845942077,36.4902547522604,18.6445094458688
"2766","East of England","North West & Merseyside","Background Rural","1987","Spring","06","30","08",51.3824533048175,-0.908990369356302,44.9692290091149,284.414515588952,2.77403125746425,278.616826369878,0.00135236789556915,608.960172726321,1158897.17201086,0.180618223592833,76.3302334598255,48.7951457213064,13.7963131272207,1.44050135368667,36.4759046776799,18.6525462898411
"2767","East Midlands","South West","Background Rural","1992","Spring","05","11","18",53.4698988996657,-1.28419610459597,169.516540986723,285.200088157638,8.23206992880235,236.52205133608,-0.000318941553926139,1234.1864289259,3347127.89937083,0.157941225226179,76.2951599432892,116.268050293736,13.7818839390695,1.44261198430761,36.480401205764,18.6513457502775
"2768","East of England","North West & Merseyside","Background Rural","1996","Winter","05","21","08",52.027059855587,-3.84653052805618,152.248115150726,282.444379863839,6.18146714402194,224.794192538459,-0.000247646689085048,1167.60263137418,1344487.6955976,0.085415662984802,76.3300675185585,62.4514759168755,13.8304646859718,1.44125334166356,36.4702258617331,18.6407437560353
"2769","Greater London Authority","Bristol Urban Area","Background Urban","1992","Spring","02","01","17",51.8594087985827,-2.63555492430312,246.148557116396,280.657776747152,2.12590963479144,410.759465007489,0.000173536849781443,540.368869651173,1988141.43920429,0.172460315141657,76.2825445226715,17.7623347177918,13.7970424458701,1.43985995974542,36.4521214473214,18.6495488620841
"2770","North East","Reading/Wokingham Urban Area","Traffic Urban","1992","Spring","08","24","19",51.2171386018832,-0.607041132504789,233.603202896908,290.302947495704,4.0511201505599,194.125410244997,0.000599102107145426,242.63192722895,5408877.74176279,0.142224807329195,94.5929276249036,17.4831156676873,8.75618325334656,1.26979426934037,39.0509933799681,18.6247297401292
"2771","Greater London Authority","South East","Traffic Urban","2000","Winter","01","14","10",52.0202587545259,-0.620701633421891,120.259110872401,280.689970720466,9.8154949263182,269.584568464629,-0.0014865837554109,1267.79968062992,845914.40386074,0.252959158693457,56.7315924585484,17.763966893619,2.93701683820482,-0.021848796675423,35.1523531296356,20.0167416452837
"2772","North East","Greater London Urban Area","Traffic Urban","1990","Winter","12","05","17",54.1209348969176,-2.80396058571153,18.9204190739468,275.834746819928,2.22919052984988,205.485314875289,-0.00224709745277627,165.285033163924,2339246.27023491,0.266678731663342,52.2821742232837,17.735972106337,33.3703585808724,1.9324734918815,36.4835556964934,18.6460226133528
"2773","Yorkshire and The Humber","South East","Background Urban","2000","Summer","07","03","14",53.4755175714974,-0.724665360178516,80.4882714154784,290.11130921218,3.5954101474576,75.48620488699,0.00074759543686708,604.540266538176,4762025.63454954,0.146878495149003,76.3154007009306,17.7588941492241,13.821854257202,1.35210169757174,35.8805069347416,18.6464754923547
"2774","South East","Greater London Urban Area","Background Rural","1990","Fall","09","19","05",52.0789954672749,-1.51988060310375,212.745568156111,280.929554388177,4.09697219785005,275.342079858972,-0.00167451169234505,407.041574312852,69346.3164281851,0.140889907906462,53.3948949239711,19.784974837731,17.897471246559,0.35679717139126,35.6293326987988,18.635132074776
"2775","East Midlands","South East","Background Urban","1997","Spring","09","05","17",53.4170325616436,-2.62424300357147,16.795563558833,289.043004239651,5.76635305263325,278.321512715676,0.000118438178070475,937.887715902885,4650646.95834833,0.256312110049913,76.3288324052985,17.7297606586917,13.8289955013277,1.46134389027666,36.4498491911881,18.6476710019683
"2776","Greater London Authority","Teesside Urban Area","Traffic Urban","1987","Summer","12","26","01",51.1290134601048,-1.8573657572239,85.4398947373748,275.665616717699,1.68726643752306,224.942097493662,-0.00306743681261249,42.4325930315106,2733839.04042966,0.196966384996188,76.3613021109679,17.7400137688126,13.8163998460263,1.44210176409921,36.4648520935623,18.6419605150312
"2777","South West","East Midlands","Traffic Urban","1996","Winter","05","25","23",50.6026898152054,-2.9984786678445,17.4224966890403,285.871221814397,5.78798615762772,268.34693876088,0.00184840978368343,535.237720137766,5138414.46386002,0.157774071483596,76.2931405316316,17.7475978248457,13.8088891098293,1.44081875731287,36.483228741053,18.6480458908715
"2778","East Midlands","South East","Traffic Urban","1990","Fall","08","28","11",50.0819948838373,-1.76966356012882,48.6115643760761,294.030142309213,3.20585058734285,207.90590032394,0.000765773434473144,585.03331182156,4259867.69574899,0.117884988529384,76.3734041908042,17.7258121950197,13.7972118883732,1.44212779754514,36.4758075384025,18.6366000328197
"2779","East of England","South East","Traffic Urban","1985","Spring","04","28","11",52.3109930619026,-1.70511999407426,166.082025014456,281.246893314363,5.84633539356312,313.351513330455,-0.000228648503368285,1426.0748950262,2561206.19924027,0.180893595379496,76.4900716056799,17.7473591693873,13.8230747003163,1.44189251580507,36.5100741340752,18.6384109612267
"2780","Greater London Authority","West Midlands Urban Area","Industrial Urban","1988","Summer","08","16","08",53.2770934371078,-1.37442970595605,-65.8072124934979,287.205206297215,2.91287972653301,181.152302916342,-0.000858381341806566,233.572735335591,1493860.48724589,0.12571992807798,72.9273472868242,15.6640469940509,9.82232085794085,1.08698994731985,32.1895152868204,18.6354280079079
"2781","North West","North East","Background Urban","1982","Spring","07","26","00",52.8070405478291,-0.0123573461944417,13.4836594218501,284.206468488236,4.16138190877255,126.34621767781,0.000895661075833308,587.390531219409,7183455.81272353,0.242663985091598,76.3035785260364,17.7435524945571,13.8013810172337,1.44245709344676,36.4728321562622,18.6375871584886
"2782","North East","Yorkshire & Humberside","Traffic Urban","1990","Winter","02","23","22",50.6688870586267,-2.17193315922347,15.8468330195511,280.906117104128,5.35491797352085,217.044656098604,-0.00287335420312445,658.504907605113,7702314.82791535,0.23873896936063,76.3847574533042,17.7396509497133,13.8208317932776,1.44281485963657,36.4952907920991,18.6460445803411
