"","Treatment","SproutN","BunchN","GrapeW","WoodW","SPAD06","NDVI06","SPAD08","NDVI08","Acid","Potass","Brix","pH","Anthoc","Polyph"
"1936","T8a",0.243149956816051,0.153117461243111,0.472863752256118,-0.209292582494553,0.0472159632935118,0.0733189103887847,0.130097842243404,-0.0735482004443357,0.0951511695687088,-0.345807133636901,-0.0536191281797973,-0.0622183155650009,-0.169612948746933,0.00142310898261593
"1937","T1b",-0.0289180284352514,0.559706211444076,0.91319155096666,0.136985372088173,0.00524704360419512,0.0605697961393554,0.00177914893173252,0.307644335279805,-0.302358169187474,-0.107626589643108,0.0877804597327622,0.105720458294793,-0.340742957228322,-0.13102979769906
"1938","T4a",-0.196649713109794,-0.566695185916541,-0.370794416652315,-0.292747613867271,-0.0775484120241178,0.0415053663897885,-0.0590072633769464,-0.0915485542709924,-0.0304265321380875,0.28627772878682,0.058343196934449,0.0488560909187468,0.131518270762225,-0.156834682250969
"1939","T1b",0.0206018929936221,0.47999965436047,-0.370377070507718,-0.408367026347286,0.223008536108442,0.264303810585605,0.129116241276721,0.0958735403832743,-0.321178725847923,0.00653225573620902,0.161089662887927,0.0988472186381279,0.649382644830512,0.265159558396493
"1940","T4a",-0.124768721290819,-0.485037298891812,-0.265131984855911,0.285262205260779,0.100337329000573,0.0865002378267945,0.0667870045613333,0.0342376072064708,-0.172659659500815,0.32983654215858,-0.0336747905487236,0.0297708104990367,-0.0666319034364499,-0.114788404059495
"1941","T3b",-0.132876974718149,0.0667858137282586,-0.119197190968124,0.296049478895879,0.172296783397835,0.106025820356035,-0.00982769931007766,-0.0185432115628179,-0.0933018589354054,0.182165417505945,0.112085225082173,0.063841437412448,-0.0157972202746019,0.207856923931579
"1942","T5a",0.39032936077653,0.693993627422565,0.70815931116298,0.855817390045798,0.152548917334724,0.0916503740392167,0.264345799087778,0.135283719994898,-0.119725843587619,0.104321884406872,-0.151700257169109,0.0295161800507272,-0.417812512930784,-0.288863523641526
"1943","T4a",0.0113440110074586,-1.29462963662737,-0.723782394044087,0.23632725590927,0.0786025247631588,-0.012402801972267,-0.0288107885086095,-0.0853235731267609,-0.0638215689428591,0.23791669318169,-0.0123927691957976,0.0217292926540093,0.342811460041778,-0.0214996253898846
"1944","T5b",-0.130690331416542,-0.175785085047587,-0.237567960502934,0.073576675475069,-0.110822607415243,-0.126087768169067,-0.0978524008532152,0.0727150069291914,0.00890052687254611,-0.141121620271483,0.0353266161151527,-0.0166620205450622,0.014319262453012,0.275200061681652
"1945","T4a",-0.350898143908773,0.0359706300849303,0.0786687371403509,-0.522129563179461,-0.189776798031586,-0.0231060818963156,-0.0595584890891535,-0.0529416585280736,0.163243933157021,-0.162180896917374,0.0262235832403082,-0.0709873543442164,-0.435166632453843,-0.21362769402729
"1946","T7b",0.00105102347094831,0.750747467449981,0.420373628656759,-0.203747700349674,-0.195179759847861,-0.0808416535336171,-0.128779144910207,0.0662038086934736,0.21175176797401,-0.00784384850767239,-0.0599328768227703,-0.0600203345702932,0.0596705814641465,0.218961414691731
"1947","T1b",-0.461340961901705,-0.368519783536474,-0.377927571405453,-0.124847917259428,-0.00698102171555071,-0.0608683279873174,0.072137217341751,-0.101216657260757,0.16557092605988,0.0257595490567042,-0.0260230246240854,-0.0351884919182563,-0.320999030941707,0.0976512271306949
"1948","T3a",-0.088684994131921,-0.158016352928323,-0.46078390050968,-0.293941880240949,-0.173603496487697,-0.0310079540370346,-0.125030393051182,-0.129877350167346,-0.118468807741696,0.111388462211147,0.0133426989891843,0.0301079340527043,0.487583062977123,0.189085050115912
"1949","T6a",0.173969273991316,-0.213203149973104,-0.258118224380256,0.1040755665499,-0.032644051068262,-0.301086783871024,-0.156097011045032,-0.0408034783570965,0.162270311355842,0.19172488667368,-0.117212094270134,-0.0663612259742975,-0.0687713510183941,0.139375728341855
"1950","T2a",-0.0464866628838373,-0.142959373498799,0.0804594987708099,-0.0147076362298135,0.0751417758822888,-0.0128795963767214,0.0688706224681253,0.111381649874391,0.0694359525423851,0.285773034906456,0.012290043642546,-0.0202421885993595,0.379423395684649,0.337390524379072
"1951","T6a",-0.038042816966701,0.360978623850459,0.278293843671417,0.186593249312642,-0.0411133874398459,0.0464548279444394,-0.120758859990892,0.0767347790414521,-0.103236163856285,0.0533518333080299,-0.112597118592895,0.0140563310470848,-0.359109211023629,-0.422724667041452
"1952","T6a",0.13243440043192,0.634112681344005,1.23637164226131,0.295793714016212,-0.0159851392773546,0.0601962909137818,0.0396338055253993,0.0506671524863964,-0.24864528737011,-0.00901321322891792,-0.0764392334488425,0.025404602340206,0.0193220201294063,-0.0716362239014938
"1953","T6a",-0.0804472701978918,0.0560611190758481,-0.313499411178151,-0.246199853388318,0.00293483098253791,0.0316991592323452,-0.00830454252767147,-0.106819558656126,0.134048186163613,0.0344988104028042,-0.0778537026001496,-0.0262065734949957,-0.132163238648207,-0.104773205438225
"1954","T5b",-0.133818114163602,0.0141723411991036,0.421380464893653,-0.61530498712219,-0.108857326416446,-0.0193403889240345,-0.0953117783542024,-0.0608919386755696,-0.10629674115556,-0.0255170172457512,0.0247515332202197,-0.0128794995948199,-0.122779429784237,-0.143192032284444
"1955","T2a",-0.18083121512232,-0.0124548709228347,-0.0875624710627398,-0.454089469952127,-0.144296755604386,-0.0936531166165426,-0.154539558712942,0.0113636343813573,0.0845053953412856,0.0146188176715958,-0.064069285374168,-0.0266871530126279,-0.165770656929071,0.145599786455821
"1956","T3a",-0.199459631197822,0.331500535873061,-0.372501326672274,-0.322613658275338,-0.0199662491331736,-0.0362725811872877,-0.0455205228876224,-0.180560335162173,-0.013297757988847,-0.0448693211948168,-0.087747149004804,-0.0207012585155987,-0.187021817439795,-0.0996239402884171
"1957","T2a",-0.235395946900335,0.738261293025343,1.0972374223238,0.529579486978196,0.0323495770615393,0.124731234987497,0.185559740590327,0.115965158996839,-0.125725147091287,-0.0474791396286688,0.0384815915821163,0.0315321060633385,-0.267000857988351,-0.352129845178336
"1958","T2a",-0.40017241772971,-0.452747778654955,-0.237573605213209,-0.233809796989672,-0.145487852820557,-0.0353477971520357,-0.0059523281782494,-0.00019510111161933,0.216222805468869,0.0807618412719242,-0.0663505872510674,-0.0419069017778655,0.187278618693004,0.0955024796596022
"1959","T1b",-0.130276957512085,-0.356902332531444,-0.581295412846075,-0.621165150778804,-0.141853677327283,0.0153436508230276,-0.107488602203901,-0.160218560447712,-0.14221780159891,-0.0598850156881811,0.0720772930115488,-0.000104803864406113,0.359358971013779,0.0183451380082868
"1960","T5b",0.307008262045642,0.841584083702668,0.962639518186289,0.22574816774567,0.0638635630847797,-0.0503281914658297,0.0603369235360373,0.0178277594822648,0.0496445926394579,-0.129367820362804,-0.0880090441768605,-0.0142405320511623,0.30442381717943,0.082668773958583
"1961","T6a",0.0280661761812436,-0.17336312269858,0.244080579147151,0.215772090064611,-0.0232252106430935,-0.0297884292131823,0.0751436598667043,0.126604688460577,0.109045107015833,0.199286784915578,-0.121851528533838,0.00582915220354857,-0.425850659337907,0.0118483625620749
"1962","T6b",0.159157337048586,-0.909217035902022,-0.678119337181057,-0.393508765120794,-0.0274486314276759,0.0949819652838871,-0.00498976876312457,0.107147323843662,-0.00026025599964509,0.129833463899189,0.0342634733543041,0.0273108185484034,0.161111186829353,0.400639035934216
"1963","T4a",-0.389601704195702,-0.408495766547225,-0.962148295488302,-1.00958758405549,-0.224079844472036,-0.0865537114745581,-0.269493273120372,-0.198608957112527,0.241566160385789,-0.0429423602704156,0.0207807684211123,-0.0556619205730604,0.866432340484969,0.559505669836514
"1964","T1b",-0.048551363791841,-0.136551807576193,-0.0165838066782956,-0.333896263134729,0.0993425581713821,-0.014232145913503,-0.0590535812767417,0.00867950569487413,-0.124596684699735,0.446098737436404,-0.0270576382554494,0.0626697526871514,-0.366743381268529,-0.103867874074484
"1965","T3a",0.0759105134432975,0.462525476427877,1.21552091938302,0.996857710020055,0.164022543734601,0.149603754636014,0.187277827207865,0.26820623900436,-0.109567931311485,0.0508774717000161,-0.0621254514815619,0.0193483998235363,0.0703757033870862,0.0401446585278017
"1966","T6a",-0.0772682663166502,-0.0943182818026203,-0.207192226102095,-0.378417080802482,-0.0829032469975994,-0.0853134851421713,-0.0633605948740418,0.0248065575346695,0.022880783365505,-0.0275994398953711,-0.178600647584241,-0.0295784616286851,-0.706478227077562,-0.648343378370361
"1967","T5a",0.0011314160637011,-0.171285158098773,-0.189106308559529,0.145532649443065,0.073661841939062,-0.0421771345912235,0.0241383900277443,-0.0450527084904966,-0.0677696643601834,0.010446697023253,0.0120770088999183,-0.0225401732493756,0.381876957753239,0.031809032571537
"1968","T2b",-0.286888029366467,-0.733869035227184,-0.159860916196706,-0.683771970658491,-0.114890575479461,-0.0774693377257308,0.0293410432507213,-0.123632969063796,-0.0770519803967467,-0.160038322160773,-0.00870641404945177,-0.00517410265243829,0.118354228434809,0.193273475174278
"1969","T1a",-0.0820177240986073,0.295293623462379,0.410248737658147,0.00174283872873737,0.0526265242195968,0.0394141053498469,-0.112098687178692,-0.166153105308925,0.134807254057681,0.00350403748818098,-0.0497119856153693,-0.0376564786223365,0.573097980121732,0.0557987949820941
"1970","T3b",0.0299981175748931,0.161617287739562,0.393542033357518,-0.122173201060268,-0.113007122605322,-0.00716068081128649,-0.0888574286200025,0.004924606035002,0.0551571003995149,0.0614586739859126,-0.0240260831757529,-0.011164839780254,-0.0511142016034376,0.0289933122093449
"1971","T3a",-0.0354491537005059,0.0210836056744123,-0.362399770552345,-0.0421226395309905,-0.0246792160408942,-0.176348427407928,-0.104360449357841,0.129499866201831,-0.00344479743903612,-0.055264591568876,-0.0578875276284374,0.0103645674037136,-0.38464137405349,-0.10175915038821
"1972","T5a",0.0969992312396985,-0.283537911373137,0.291303754947261,0.223158851342364,-0.0233500129251683,0.0783454722597716,-0.0300827717866856,0.0494868285371479,0.0698462401481606,-0.113600830901165,-0.213740308171235,-0.0768011389513494,0.142631114813171,-0.0236312939428529
"1973","T2b",-0.371188051314011,-0.269797919803081,-1.48080213509633,-0.567858169767138,-0.295511664323457,-0.212729491157853,-0.137598615355991,0.0289930021382847,0.234203687212883,-0.0682622973832091,0.0195407083831423,-0.0581660413415524,-0.359305945405114,0.0481348186207806
"1974","T8b",0.304085506445509,0.173043957129128,0.537766150540111,0.726281530244673,0.392963957526038,0.156991854521726,0.201709222113779,0.112169661070553,-0.372103844649935,-0.21582744496129,-0.0688644305933621,0.0676068718130351,-0.248176345847123,-0.193053557483569
"1975","T8a",0.228341182405421,-0.149780732721134,0.354212991628742,0.501114744980427,0.19456240980726,0.178285226609269,0.0687123450380892,0.0834178518567526,-0.134837918365577,0.0250781261837667,-0.0829736458748419,0.0203854146126839,-0.45648942552149,-0.472130079967186
"1976","T8a",0.552588558754034,0.468373768796448,0.468819447921547,0.156020226091169,0.0801667462301141,0.127852612726795,0.153362499670367,0.294338485846237,-0.0613523509491871,0.209274051562696,0.043296169239208,0.0388920961357686,-0.341129305873594,-0.136571948867493
"1977","T1b",0.401814180040077,0.343479322202366,-0.0127781221778796,0.547077711436882,0.163407284507147,0.0969885628525439,0.142111139165281,0.103195825298436,-0.0290128068424781,-0.0846091182279109,0.0692707816388493,0.0453867237619096,-0.363968518282887,-0.401052892096589
"1978","T6a",-0.135055851654654,-0.336869120774144,-0.1397066947305,0.0538256236165386,-0.0412250055415189,-0.0134121761713675,0.0768555179279287,0.12531341286007,-0.280866989815617,0.0585455519077948,0.0302838061162916,0.0349126117726849,0.476594718509956,0.163795887112112
"1979","T7a",0.0846090889650322,0.265132683167757,0.153307155609156,-0.205106089150559,-0.0384291520555746,-0.159729428739779,-0.0746200301653133,0.0661937085568505,-0.194068198836328,-0.204423888839079,0.121878953972967,0.040375718156992,0.22080023245839,0.192920143763888
"1980","T7a",0.189663658121069,0.0249946875180023,-0.008326969215307,0.0626648832240572,-0.0641257341257049,0.0485165106134917,0.0181513970897687,0.0666974421001616,0.242155321939108,-0.017223274799357,-0.0498080494603552,-0.0470353956891126,0.178015287791942,0.265543561635484
"1981","T8b",0.0565218199776136,-0.212117862211716,-0.674910673424696,-1.18014705266238,-0.247326478134226,-0.20870899474805,-0.353026101327257,-0.106328183509786,0.0315589540167952,-0.319494135629301,0.100672619347904,-0.0256139634765047,0.153865901166538,0.198877870104474
"1982","T3b",-0.0895221201011856,-0.803089536098897,-0.129820429509455,0.59707955120952,0.122060376206651,0.189924664554282,0.0332966468455813,-0.0422016156744385,-0.04576991284977,0.0616758809263151,0.00717867707392826,0.0120276158723599,-0.0249560426356069,-0.214708840368621
"1983","T1a",-0.165597627741631,-0.806631611116577,-1.71712932730825,-1.0237316244804,-0.25436554221284,-0.188498814133987,-0.339685899733658,-0.136264091490217,0.0105335057600332,0.138931442354152,0.0255873969854124,-0.00569935309442092,0.64829394081813,0.353625453346066
"1984","T3b",-0.0500126044237775,0.349547107944385,0.190134336922516,-0.189467494858912,0.00148104016793675,-0.0233211685849039,-0.0378320069634267,-0.178050198993845,-0.0842443735245447,0.148453661058985,0.121426122646333,-0.000259490300805071,0.426892758948547,-0.0023403014080158
"1985","T2a",-0.18267003870924,-0.424164910210283,-1.28647593748355,-0.465981372864757,-0.0963246100097968,-0.279443942650243,-0.120452166684227,-0.0552942511848698,0.00532029798160726,-0.0926793306957269,-0.00251344414327601,-0.00198445640445157,0.64697449956819,0.714000541267707
"1986","T1b",-0.0943454229600227,0.00850147807711357,0.267914517481623,-0.780858562276763,-0.112643350925372,0.115315290777065,-0.0317786372424981,-0.0542717953328381,-0.0140958259307739,-0.257872713110687,0.0583304336529217,-0.0133549075127817,0.276439726388793,0.0794109099997095
"1987","T2b",-0.113700270465732,-0.436543408638366,-0.617595693905588,-0.216035044601426,0.013170046782924,-0.0574267835096582,-0.0307707434170979,0.0551179398612429,-0.0430367451854428,-0.00392384398804971,0.0914843146041424,0.0451766010861048,-0.130822313006327,0.0211547775120971
"1988","T1b",-0.148499369071118,-0.20295527863769,-0.683420659527186,-0.834965620169295,-0.0897969269160662,0.0233957199525967,-0.156791290494699,-0.125542305404414,0.0299850112012306,0.156232713465926,0.126562577074469,-0.00270803477954333,0.586117429271613,0.511070181272967
"1989","T6b",0.262374209576843,-0.214958491006178,-0.467100508930325,0.362732547011271,0.0915309863773142,0.0433404399516058,0.00675718820895743,0.135058120805359,-0.0700380294585007,0.0793891543612582,0.0391999940906203,0.0783001028832952,0.105539416569261,-0.0205305663441921
"1990","T6a",-0.0231630034085348,0.110330441366787,0.313279460933534,-0.324704334794983,-0.144496242196242,-0.00161405967506618,-0.101856203978848,-0.0567171608280423,0.0121029276498016,-0.137018916789977,0.00795696504087558,-0.0479382932660872,0.375795056623574,-0.0813115592043424
"1991","T6b",0.122730295824406,-0.424981996925441,-0.415689794790251,0.238082331892977,0.0684836438480884,-0.108197265783314,-0.0187135082181603,-0.0101459657230504,0.152121733170569,-0.198440350192259,0.0717093914491541,-0.0209249672255251,-0.121875811076447,0.137216554583444
"1992","T1a",-0.223524526702685,-0.525982321762949,-0.678441729918956,-0.695793122473347,-0.100547125115258,-0.147231358346596,-0.286666875750666,-0.0717622750377451,0.11168581779699,0.0806028416897314,-0.039920138812031,-0.0488297083641155,0.343240633597187,-0.0777924509236678
"1993","T2a",-0.1963771277959,-0.590095388264721,-0.223601761775468,-0.523939685261334,-0.136595041127504,0.0531731665903237,-0.0626338388613642,0.00998306730426777,-0.0867421665775414,-0.0631829612077245,-0.0301944974018327,-0.0230374312876936,0.150365260094262,-0.0580181978144931
"1994","T5b",0.197960689817055,0.894901764478675,0.632726655065193,0.325373546363446,-0.0284268080478804,-0.0984771344323358,-0.0910408058999375,-0.144832750137202,0.222300066728779,-0.17670425652345,-0.0798546575209772,-0.0580862043766785,-0.146508709091066,-0.451930110077105
"1995","T7a",0.148524594195324,0.524886302551498,-0.002376657642134,-0.0924368556920989,-0.0247173216451438,-0.0990462301260478,-0.114118927147071,0.0131628593657249,-0.123395989797599,-0.175066883166172,0.0448911263450197,0.0258586515961817,-0.227128001025665,0.0312477982503972
"1996","T5b",0.153361659079847,0.279924108608192,0.946939384837318,0.179339275562373,-0.128155994797934,0.0361386216294229,-0.145364074652505,0.151332156542825,-0.128220075587955,-0.350620669235406,-0.166001955577284,-0.0367192798309873,-0.432786666147947,-0.659881663928455
"1997","T7b",-0.361456979148451,-0.0957043968583448,-0.118893573003772,-0.602213361955902,-0.277706990371492,0.0825829022407029,-0.0750277067034184,-0.260597206785996,0.186355392974513,-0.144413451122393,0.0562594906448888,-0.0602201169913995,0.44094568476368,0.45835078168086
"1998","T2b",-0.15588519948083,-0.652093609933387,-0.313643283639502,-0.165804489616801,0.0224213842250223,0.24764644061461,0.144578895107507,-0.00918384953557867,-0.179905389595504,-0.104947283028734,0.0277622919420431,0.0250945818008181,0.0357011231817715,0.0962531362341102
"1999","T4b",0.119278109773193,0.256804012253606,0.121607464444529,-0.175645702135582,0.180032787264203,0.0372793513853471,-0.111884780260672,-0.0215803631216242,-0.108061877108237,0.360765652924502,-0.0536439327589436,0.023981013068993,-0.0425994990931846,-0.335101808965263
"2000","T2a",-0.089566313295183,-0.189387586537768,-0.920418592306046,-0.216093109522738,0.0757494855606312,-0.114829883953497,-0.0698390566932324,-0.122848306051893,0.131495406427918,0.168376441033412,-0.00840054040072974,0.00307480388542444,0.626876104828328,0.0888871930535418
"2001","T6b",-0.0993539452212955,-0.986216171580033,-1.00068362842147,0.229083854499421,-0.0433961279581729,-0.0837654094889024,-0.171982064047732,-0.00920356011208326,0.0527857395548553,0.26407007633175,0.089428060064138,-0.00118379792420823,0.502188267021405,0.333404589364869
"2002","T5a",0.145704491271829,-0.227891548124805,-0.164604301264844,-0.303432978157721,0.116590755451695,0.13186676135816,0.0846185460105478,-0.168535459340834,0.111347346264179,0.0536662839251709,0.00103157300392015,-0.0318226959070535,0.334955902115925,0.0185172687456746
"2003","T8a",0.15208108158293,-0.353897011348306,-0.310467769224221,0.30936077670915,0.143659567326819,0.0351231565239744,0.108359574481186,0.0405672444263312,-0.0206195675216588,0.380552153040632,-0.118380362957413,-0.016164429839354,-0.0717426799204452,-0.207251594085644
"2004","T5b",0.0683155124852661,0.652501811451987,0.188318458140941,-0.468600610945271,-0.0173366956766246,-0.115868405162721,0.00874285347853542,-0.0602563956197292,0.135656232029295,0.204495968387866,0.0581344051132318,-0.0035414023906329,-0.287990740446674,-0.307508860821422
"2005","T5b",0.24597198150067,0.417088050387109,0.257316126602045,0.223441213871049,0.0267635603243343,-0.00429461926187426,0.0880812782739328,-0.0948853661090432,-0.0823761675555586,0.0314181115320447,0.174813686798663,0.0379254650912578,0.400238450548808,0.389774490964654
"2006","T5b",0.130706654335331,0.952188456282136,0.666384990237229,0.0580734249644298,-0.0263114276981844,-0.0357425010531487,-0.0199432868292308,-0.0381503907337276,-0.0962872285137081,0.00552604250047046,0.0514267626584741,0.0289105275948286,0.205051942011847,0.189830212514813
"2007","T1a",-0.157228417316083,0.283912567760359,0.0685806026118816,-0.299464741561682,-0.018831014072115,0.00251489702240886,0.00820484266118941,-0.093048891913259,-0.093695050049421,-0.177662999861612,-0.0815201046381121,-0.00711709221773292,-0.199504535950372,-0.109244933675275
"2008","T6b",0.666349693285764,0.0934837927404645,0.364931132160618,1.22492223953428,0.228570774261304,0.0836381162350243,0.12926837709575,0.322227201610826,-0.224460814647168,0.134319911795302,0.0577584199980545,0.0730228095031479,-0.140511786747283,-0.151278266386032
"2009","T3a",-0.403544550606366,-0.609955442492577,-0.589620057001087,-0.722966067111659,-0.194156517239128,-0.159503100207982,-0.19537576877244,-0.112583128469288,-0.0734394713894834,0.0519911590658798,0.101479054485626,0.0175550110481842,0.583945165579452,0.0394276283687453
"2010","T5b",0.021984914552227,0.322087219233278,0.330680132069339,0.189050506381872,0.0024969579062613,-0.0933219562996707,0.0706287705274431,0.135868514212174,0.047600326041518,-0.123429871311797,-0.0398867923384898,-0.0296405066140752,-0.203665997838244,-0.130131213672848
"2011","T8a",0.264729186109577,-0.0999593134412773,0.044325683441939,0.673619478301426,0.232178704415102,0.061588861989465,0.12164581174376,-0.0562168918726564,0.00834062786280832,0.0712781126711653,-0.0145776958734974,0.0122378665968378,-0.245304536175961,0.112364478464638
"2012","T4b",-0.0204585034246431,-0.489116648466877,0.0606622263577379,0.309776909036586,0.0584661249823933,-0.0134178956105837,0.130144283701289,0.128474066689388,-0.11829602999357,-0.178303559642972,-0.0518760311430491,0.0301106204166339,-0.477062272664842,-0.492323783517842
"2013","T7b",0.10035207945266,-0.285911912454278,-0.351724734137099,0.845140274646624,0.00834014899041959,-0.00387758913047503,0.24127585070647,0.250121678084997,-0.0555359983170262,0.165773908658825,0.0408920358783624,0.0642516938979443,-0.391037345250127,0.00896699067166035
"2014","T8a",0.182338008126535,0.321418882472037,0.189043919728622,0.0757834426197872,0.026663471991082,0.196777113956381,0.0159819289211928,-0.0746710987283004,-0.10923852861437,-0.077752837022855,0.0308157243730397,0.0542072791963971,0.141075071516077,-0.097153898197024
"2015","T8b",0.290103325603974,0.471009286416261,0.378828799383321,0.383483936958904,0.0318500720224598,-0.0426860633179195,0.213421077337862,0.149200615857775,-0.147140153493733,-0.187787805859344,0.0568593376763027,0.0562338582172469,-0.697395712422177,-0.506452986605335
"2016","T1a",-0.0618121163371268,0.0113385904557014,-0.352848025006657,-0.147360000765903,-0.0475295439856325,-0.182458328576236,-0.191023163394792,-0.181758484102565,0.188573749561218,-0.275379114977987,-0.111711314319745,-0.0918241068948593,-0.260243168780663,-0.133249810340736
"2017","T2a",-0.181569406415333,0.00204824990029137,-0.221455634891527,-0.398493065771691,-0.0183953622578811,-0.0758002019842908,-0.16143419291851,-0.164472600908989,0.214582896514471,-0.126794327167723,-0.0665647921035394,-0.0313267732403287,-0.726243486141857,-0.656915435701759
"2018","T4a",0.127556731259655,-0.534998910750063,-0.0866803230513759,0.266190452044403,0.125997017276648,0.0768764045682485,0.0816954102474454,0.0422267887733254,-0.0292924259564791,0.121651885475691,-0.0804025577054191,0.000376198844424587,0.0637464166289663,0.139229597283862
"2019","T2a",-0.112761891227982,-0.867660070873231,-1.34962842414006,-0.283952508692876,-0.0757482139214112,-0.116774418645105,-0.00538642045268491,-0.0376097559641814,0.0741995840846899,0.0684877960098992,-0.0163944209609771,-0.0223518243036139,0.0936528198330023,0.128601091559321
"2020","T6b",0.364146055086159,0.308411764142961,0.642436711362673,0.84212984052965,0.161972862649317,0.113835151555757,0.052631861226538,0.0746565553588614,-0.211587530748753,-0.212488502920941,-0.0551118601496481,0.0292570577763012,-0.747172836744341,-0.555273891250596
"2021","T3a",-0.0849099497990893,-0.40553222522533,-0.864629467584545,-0.236364600721702,-0.055753615046585,-0.0725465084972368,-0.261730417120687,-0.1352354044005,0.189350642084568,0.191229206882591,0.019316968320475,-0.039424993781936,0.40677272807921,0.0765984999765305
"2022","T7b",0.0177212208095595,0.0093640141720967,-0.361411973258309,0.190496000797134,0.0284944519798896,-0.173601823903583,-0.112757005196555,-0.150526927978901,0.0472737346390503,-0.0806306734570111,0.0599725611868777,-0.0271966665096315,0.121831042061445,0.0879345447637842
"2023","T2b",-0.330699135817424,-0.463902282731671,-0.780186408535969,-0.255059970005988,-0.0649808378157525,-0.00681006948305073,0.0160310406136593,-0.0383966751804381,-0.32928002561521,0.223560808801464,0.141710725450226,0.107689013956776,0.649726645651169,0.313861612846344
"2024","T6a",-0.0521769543854197,-0.0305913848308722,-0.431757527541592,-0.893004818714866,-0.118934502046284,-0.101374901652951,-0.194900125220283,-0.244452615987323,-0.00563931228090732,-0.172666663728491,0.037528834364611,-0.0487327374834338,0.67841984780019,0.213581204771865
"2025","T8a",0.228858128527061,0.179420032969473,0.159764799804165,0.644956571409879,0.0497016473590384,0.0727518045811685,0.0479036922541462,0.098574327579012,-0.0572119968481,0.1429868311262,-0.0455790325978037,0.0290992845252303,-0.282408328650368,-0.0558640388129557
"2026","T1a",-0.0804296047227632,-0.125709930334733,0.0637066224207565,0.322087652656823,0.028378748182059,0.0200567546596608,-0.0488950484564135,-0.196741621635045,0.0523571224834837,0.0910740142855601,-0.0424985889682289,-0.0144714655324373,0.00796063096862967,-0.0507057780253693
"2027","T4a",-0.013715828625995,-0.339326440362281,-0.275849124291188,0.0143952312984772,-0.0402396576420202,-0.0583249592209625,-0.0230444130847357,0.0251316165637859,-0.0890281052306433,0.177768283459577,-0.121178832780598,-0.014625564442796,0.48006093201923,0.237939181614384
"2028","T3b",-0.326918254730439,-0.234417961189024,-0.26723726423725,-0.521734606757539,-0.0107776745918416,-0.0812108191334868,-0.0515440676553515,-0.340452782625386,0.267445474189461,0.00490122708272211,0.00996085864531451,-0.0786850746375479,0.194408466158858,-0.154222746932371
"2029","T7b",0.103624192926705,0.244210015369287,-0.0597558750538512,-0.247449742417519,-0.0700213072163195,-0.0512754014512732,-0.0733991235435488,0.12874202223022,-0.208174533155569,-0.374211794433455,0.0415793710374227,0.0460230223866658,-0.118380614815616,0.00421135886787999
"2030","T7b",0.0736070923707917,0.245991478876962,0.226335174554443,-0.431339886345712,-0.1512697374882,-0.0251450639201667,-0.202609728427373,0.178045591513434,-0.0121512351951587,-0.0831089114476582,-0.00620113570209883,-0.0104879480301212,-0.0262638944270603,-0.0379877619918505
"2031","T7b",0.290127483986559,0.560586350879122,0.0351333727825428,0.35172515498466,0.0315699419922951,0.0139172086258062,-0.0309557677366847,-0.00543668615019203,0.148596220334842,0.0527553386802752,0.0533814301432852,-0.0187427339164425,-0.451070451617484,-0.252061490449151
"2032","T2b",-0.216881917760229,-0.522165128809914,-0.835797896873197,-0.258110402864843,0.0068436741406771,-0.201351276837359,0.0729925708490597,-0.0139420122598936,-0.258990464242718,0.0253961046325147,0.178511818887434,0.071120014223649,0.246960567949803,0.115569203211885
"2033","T2a",-0.268227237872867,-0.266169915927679,-0.812651021944534,-0.644300465298505,-0.142288283163174,-0.0961216133491901,-0.0594582587419827,-0.0818586397389144,-0.0330225413057089,-0.165851086375872,0.0516494796795837,0.0122498344120716,0.228849157333369,-0.00907062588684432
"2034","T1a",-0.349024464884621,0.0589522612988698,0.357667703667684,0.161977212741783,-0.00414120998367906,-0.116056514542094,0.0620344690186796,0.119005347832855,-0.127373489806135,0.100004781132537,-0.106430480039926,0.00365505214716316,0.0897466324644216,-0.0312176259795267
"2035","T8b",-0.0235662252073433,-0.190308195971049,-0.99736796899036,-0.97328774067768,-0.264909270627481,0.0363006299861871,-0.137049838808524,-0.0432565437479578,0.151870114739116,0.071381133165649,0.112144827859434,-0.0359555064639241,0.863377288270407,0.357359219083188
"2036","T2a",-0.405365163516619,-0.281456474296964,-0.812145854172719,-0.532196406592836,-0.284034648003689,-0.160457541958714,-0.117864031063959,0.0913569733091763,0.0495642664451272,-0.177185084847667,0.0963981027341757,-0.0125234239512744,0.438196722899072,0.274052645547488
"2037","T3b",0.103999180593828,0.0595415735828433,0.659573448025288,0.226470900554162,0.0763987742395712,0.179586559394535,-0.0341579888800574,0.223412485468394,-0.187656272762717,-0.19455631641901,-0.05712091667861,0.0234624568316757,-0.674215552639971,-0.51569050300221
"2038","T6a",0.413908571936553,-0.239249987818309,-0.0910923078758864,0.370465390972761,0.0761007597950756,0.0636863597541681,0.10048417507376,-0.120395343113336,0.116187678079741,0.0114300576423398,-0.0599880843919461,-0.0108522913883373,-0.0606418766904057,-0.0806740639548043
"2039","T2b",-0.141455868875402,-0.250804060133895,0.211938847978346,-0.228304682605459,-0.0431202823943154,-0.0043765474130824,0.0206646117043586,-0.0699578710569295,-0.0101714039650145,-0.142079787590671,-0.095340794235734,-0.00881723480196981,-0.371771790902366,-0.121677078353825
